sep=,
This file should not be modified. It was automatically generated by CAPSENSE Tuner 8.0.0.8811
Signature,LLS data file
SchemaVersion,2
Time, 25.03.2025 17:13:44
Program,CAPSENSE™ Tuner 8.0
ConfigFile,C:/Users/Yashvi/YS_ES100_FINAL_OOB_NEW_SILICON/LLLLLSss/bsps/TARGET_APP_CY8CPROTO-041TP/config/design.cycapsense
ConfigDescription,deviceName - PSOC 4 (5th Generation LP)
DeviceName,PSOC 4 (5th Generation LP)
LiquidLevelWidget,LiquidLevel0
FoamWidget,LiquidLevel0_FR
SensorsCount,9
ConnectedDevice,KitProg3 UART-15100A98012D2400
Protocol,I2C
TankHeight,120
HeightStep,1
CoinCount,124
RepetitiveSamplesCount,10
CurrentCoin,123
CountOfFullItems,122
TableSize,1220
DutyCycle,18

Numb,CoinNumb,TargetLevel,Time,RepetitiveSamplesNumb,LiquidLevel0_Sns0,LiquidLevel0_Sns1,LiquidLevel0_Sns2,LiquidLevel0_Sns3,LiquidLevel0_Sns4,LiquidLevel0_Sns5,LiquidLevel0_Sns6,LiquidLevel0_Sns7,LiquidLevel0_Sns8,LiquidLevel0_FR_Sns0,LiquidLevel0_FR_Sns1,LiquidLevel0_FR_Sns2,LiquidLevel0_FR_Sns3,LiquidLevel0_FR_Sns4,LiquidLevel0_FR_Sns5,LiquidLevel0_FR_Sns6,LiquidLevel0_FR_Sns7,LiquidLevel0_FR_Sns8
344,34,33, 25.03.2025 15:31:14,4,41048,38969,32732,24116,23808,23682,23703,23734,23637,43989,42060,35795,27453,26963,26819,26689,26840,26283,
345,34,33, 25.03.2025 15:31:14,5,41052,38973,32746,24103,23813,23684,23720,23742,23618,43981,42069,35789,27451,26962,26825,26687,26822,26297,
346,34,33, 25.03.2025 15:31:14,6,41037,38966,32720,24105,23803,23678,23715,23743,23632,43997,42066,35810,27454,26959,26801,26701,26845,26289,
347,34,33, 25.03.2025 15:31:14,7,41044,38973,32748,24121,23816,23675,23709,23736,23627,43999,42075,35807,27441,26975,26808,26708,26824,26301,
348,34,33, 25.03.2025 15:31:14,8,41056,38974,32738,24115,23816,23663,23703,23709,23636,43989,42069,35799,27440,26972,26831,26704,26850,26298,
349,34,33, 25.03.2025 15:31:14,9,41047,38985,32748,24108,23808,23680,23712,23732,23641,43998,42080,35795,27458,26985,26836,26694,26861,26293,
350,35,34, 25.03.2025 15:31:21,0,41030,38960,33591,24265,23811,23670,23712,23724,23633,43974,42070,36676,27612,26980,26824,26703,26845,26301,
351,35,34, 25.03.2025 15:31:21,1,41026,38946,33593,24244,23795,23679,23700,23722,23627,43992,42102,36678,27614,26997,26834,26715,26833,26310,
352,35,34, 25.03.2025 15:31:21,2,41021,38966,33578,24257,23809,23665,23706,23736,23640,43987,42084,36685,27600,26974,26830,26685,26838,26294,
353,35,34, 25.03.2025 15:31:21,3,41019,38971,33591,24261,23811,23671,23705,23728,23618,43987,42084,36686,27610,26976,26823,26720,26849,26295,
354,35,34, 25.03.2025 15:31:21,4,41058,38960,33583,24260,23808,23668,23708,23731,23638,43989,42077,36691,27598,26993,26832,26677,26825,26295,
355,35,34, 25.03.2025 15:31:21,5,41027,38956,33569,24258,23792,23662,23706,23739,23631,43995,42077,36687,27606,26978,26806,26706,26843,26302,
356,35,34, 25.03.2025 15:31:21,6,41031,38961,33582,24256,23812,23677,23704,23716,23630,44010,42070,36687,27618,26969,26827,26680,26837,26290,
357,35,34, 25.03.2025 15:31:21,7,41027,38959,33594,24257,23797,23666,23712,23724,23637,43991,42083,36687,27600,26979,26829,26694,26855,26292,
358,35,34, 25.03.2025 15:31:21,8,41037,38971,33603,24256,23816,23664,23694,23718,23630,44001,42090,36679,27600,26970,26805,26702,26823,26298,
359,35,34, 25.03.2025 15:31:21,9,41029,38966,33589,24259,23804,23675,23704,23720,23631,43993,42080,36676,27614,26980,26811,26707,26844,26292,
360,36,35, 25.03.2025 15:31:33,0,41042,38980,34439,24506,23800,23676,23698,23732,23625,44028,42107,37519,27836,26985,26820,26721,26851,26297,
361,36,35, 25.03.2025 15:31:33,1,41045,38980,34424,24511,23802,23661,23710,23717,23634,44016,42102,37511,27845,26989,26827,26719,26856,26286,
362,36,35, 25.03.2025 15:31:33,2,41029,38960,34439,24507,23807,23672,23706,23714,23621,44032,42101,37532,27842,26985,26816,26717,26847,26302,
363,36,35, 25.03.2025 15:31:33,3,41039,38977,34439,24508,23808,23657,23713,23720,23616,44020,42089,37516,27829,26979,26820,26712,26848,26298,
364,36,35, 25.03.2025 15:31:33,4,41039,38970,34455,24502,23798,23674,23710,23715,23625,44009,42105,37527,27850,26988,26799,26722,26837,26296,
365,36,35, 25.03.2025 15:31:33,5,41031,38973,34437,24504,23789,23667,23686,23714,23621,44022,42106,37532,27850,26988,26848,26695,26849,26293,
366,36,35, 25.03.2025 15:31:33,6,41028,38979,34450,24516,23795,23656,23694,23712,23626,44016,42100,37535,27845,26988,26841,26708,26836,26311,
367,36,35, 25.03.2025 15:31:33,7,41030,38964,34448,24516,23803,23668,23708,23715,23632,44030,42099,37529,27844,27000,26819,26709,26844,26315,
368,36,35, 25.03.2025 15:31:33,8,41026,38960,34420,24500,23816,23674,23683,23714,23640,44013,42104,37521,27828,26990,26823,26688,26860,26294,
369,36,35, 25.03.2025 15:31:33,9,41037,38974,34448,24505,23812,23668,23702,23714,23632,44022,42106,37532,27822,26991,26819,26698,26836,26288,
370,37,36, 25.03.2025 15:31:39,0,40943,38900,35495,24946,23796,23654,23702,23716,23604,43957,42056,38583,28276,26996,26835,26720,26849,26285,
371,37,36, 25.03.2025 15:31:39,1,40976,38893,35493,24946,23792,23665,23693,23722,23629,43957,42058,38590,28286,26988,26830,26701,26877,26282,
372,37,36, 25.03.2025 15:31:39,2,40954,38904,35487,24955,23788,23646,23696,23722,23619,43959,42063,38583,28289,27004,26822,26706,26851,26286,
373,37,36, 25.03.2025 15:31:39,3,40942,38892,35492,24959,23798,23648,23700,23702,23613,43957,42060,38573,28274,26991,26849,26705,26849,26296,
374,37,36, 25.03.2025 15:31:39,4,40973,38891,35483,24946,23788,23663,23702,23706,23619,43987,42090,38573,28271,27008,26826,26721,26851,26292,
375,37,36, 25.03.2025 15:31:39,5,40953,38908,35486,24944,23796,23641,23694,23703,23610,43969,42061,38571,28292,26989,26829,26703,26861,26297,
376,37,36, 25.03.2025 15:31:39,6,40955,38898,35483,24950,23799,23664,23687,23720,23626,43971,42048,38574,28285,26991,26827,26721,26842,26296,
377,37,36, 25.03.2025 15:31:39,7,40959,38905,35482,24939,23794,23648,23692,23720,23603,43957,42062,38566,28299,26984,26829,26681,26851,26285,
378,37,36, 25.03.2025 15:31:39,8,40939,38887,35481,24958,23795,23653,23690,23722,23626,43974,42061,38570,28291,27005,26831,26687,26851,26304,
379,37,36, 25.03.2025 15:31:39,9,40957,38893,35485,24950,23793,23663,23692,23715,23607,43950,42059,38569,28285,27009,26837,26698,26871,26298,
380,38,37, 25.03.2025 15:31:43,0,40937,38903,35977,25235,23784,23660,23691,23709,23632,43956,42072,39049,28544,27014,26836,26721,26860,26310,
381,38,37, 25.03.2025 15:31:43,1,40946,38904,35965,25240,23781,23649,23698,23714,23630,43961,42071,39055,28563,26995,26842,26722,26872,26309,
382,38,37, 25.03.2025 15:31:43,2,40954,38895,35954,25243,23790,23656,23685,23712,23630,43967,42064,39051,28561,26998,26828,26704,26869,26307,
383,38,37, 25.03.2025 15:31:43,3,40952,38899,35958,25231,23797,23658,23693,23725,23615,43967,42059,39033,28562,27011,26843,26708,26861,26294,
384,38,37, 25.03.2025 15:31:43,4,40941,38898,35952,25242,23783,23664,23707,23716,23610,43968,42068,39052,28562,27000,26853,26721,26855,26295,
385,38,37, 25.03.2025 15:31:43,5,40938,38892,35949,25220,23788,23653,23704,23720,23627,43955,42065,39035,28546,27000,26839,26718,26858,26289,
386,38,37, 25.03.2025 15:31:43,6,40956,38879,35952,25254,23780,23656,23683,23710,23618,43967,42061,39041,28561,26992,26834,26706,26859,26300,
387,38,37, 25.03.2025 15:31:43,7,40952,38866,35962,25242,23817,23654,23680,23707,23610,43971,42076,39054,28561,27003,26835,26719,26862,26304,
388,38,37, 25.03.2025 15:31:43,8,40933,38892,35948,25244,23785,23651,23696,23712,23624,43948,42067,39063,28565,27012,26842,26708,26862,26301,
389,38,37, 25.03.2025 15:31:43,9,40960,38895,35955,25237,23785,23670,23705,23720,23623,43950,42063,39041,28560,26998,26849,26699,26862,26300,
390,39,38, 25.03.2025 15:31:47,0,40944,38892,36809,25972,23762,23638,23684,23702,23601,43984,42083,39900,29256,27002,26837,26724,26848,26312,
391,39,38, 25.03.2025 15:31:47,1,40949,38891,36818,25956,23788,23647,23679,23702,23613,43975,42083,39891,29255,27004,26850,26726,26855,26311,
392,39,38, 25.03.2025 15:31:47,2,40948,38881,36819,25966,23782,23665,23681,23702,23599,44006,42100,39866,29255,27010,26849,26716,26866,26318,
393,39,38, 25.03.2025 15:31:47,3,40953,38897,36804,25964,23777,23648,23690,23703,23610,43988,42087,39874,29256,27018,26838,26714,26863,26297,
394,39,38, 25.03.2025 15:31:47,4,40936,38899,36823,25968,23778,23637,23672,23720,23619,43990,42096,39871,29261,27021,26863,26704,26870,26312,
395,39,38, 25.03.2025 15:31:47,5,40927,38877,36820,25945,23774,23660,23690,23698,23600,43995,42097,39879,29251,27009,26854,26698,26868,26312,
396,39,38, 25.03.2025 15:31:47,6,40959,38888,36807,25945,23780,23643,23670,23715,23615,43987,42097,39880,29259,27023,26847,26723,26862,26324,
397,39,38, 25.03.2025 15:31:47,7,40946,38898,36827,25950,23788,23646,23686,23697,23595,43972,42094,39889,29265,27032,26853,26723,26878,26298,
398,39,38, 25.03.2025 15:31:47,8,40946,38909,36795,25958,23761,23642,23662,23726,23605,43986,42076,39886,29256,27015,26839,26724,26856,26303,
399,39,38, 25.03.2025 15:31:47,9,40949,38886,36804,25959,23770,23633,23677,23710,23611,43991,42098,39883,29259,27027,26850,26707,26868,26311,
400,40,39, 25.03.2025 15:31:52,0,40917,38857,37193,26457,23778,23652,23678,23713,23599,43965,42057,40285,29721,27017,26845,26726,26877,26323,
401,40,39, 25.03.2025 15:31:52,1,40911,38879,37176,26457,23770,23635,23675,23690,23614,43957,42080,40289,29713,26998,26846,26716,26863,26314,
402,40,39, 25.03.2025 15:31:52,2,40907,38849,37178,26443,23777,23645,23680,23711,23600,43963,42072,40289,29719,27009,26851,26707,26860,26312,
403,40,39, 25.03.2025 15:31:52,3,40907,38863,37179,26440,23766,23652,23675,23694,23603,43960,42060,40277,29714,27009,26851,26707,26876,26328,
404,40,39, 25.03.2025 15:31:52,4,40928,38861,37163,26431,23759,23650,23686,23700,23599,43963,42070,40281,29721,27003,26851,26719,26873,26293,
405,40,39, 25.03.2025 15:31:52,5,40901,38851,37190,26437,23756,23623,23678,23700,23590,43949,42064,40291,29716,27009,26845,26722,26879,26315,
406,40,39, 25.03.2025 15:31:52,6,40912,38861,37182,26446,23774,23653,23670,23709,23595,43959,42068,40293,29708,26991,26848,26704,26872,26310,
407,40,39, 25.03.2025 15:31:52,7,40912,38868,37173,26423,23773,23645,23667,23690,23597,43957,42078,40295,29717,27017,26848,26722,26866,26311,
408,40,39, 25.03.2025 15:31:52,8,40908,38870,37194,26459,23766,23647,23676,23699,23600,43962,42066,40281,29716,27014,26845,26719,26859,26313,
409,40,39, 25.03.2025 15:31:52,9,40915,38874,37185,26438,23768,23646,23669,23704,23614,43969,42067,40285,29711,27012,26842,26719,26881,26304,
410,41,40, 25.03.2025 15:31:58,0,40887,38826,37591,27425,23749,23614,23647,23681,23581,43934,42051,40739,30668,27012,26842,26704,26867,26284,
411,41,40, 25.03.2025 15:31:58,1,40878,38831,37598,27419,23748,23624,23649,23684,23571,43940,42038,40727,30659,26993,26848,26723,26860,26285,
412,41,40, 25.03.2025 15:31:58,2,40882,38845,37605,27434,23754,23623,23663,23678,23562,43954,42056,40730,30659,27002,26850,26710,26869,26292,
413,41,40, 25.03.2025 15:31:58,3,40877,38826,37580,27417,23750,23637,23658,23686,23576,43951,42051,40727,30666,27016,26842,26723,26857,26294,
414,41,40, 25.03.2025 15:31:58,4,40867,38837,37590,27411,23752,23633,23666,23683,23575,43943,42044,40724,30653,27016,26839,26707,26847,26309,
415,41,40, 25.03.2025 15:31:58,5,40875,38815,37589,27425,23759,23620,23654,23678,23576,43928,42050,40744,30650,27005,26839,26721,26850,26290,
416,41,40, 25.03.2025 15:31:58,6,40870,38829,37591,27435,23746,23630,23679,23675,23569,43936,42038,40742,30651,27007,26838,26725,26856,26314,
417,41,40, 25.03.2025 15:31:58,7,40878,38826,37583,27425,23738,23629,23657,23673,23583,43928,42049,40740,30653,26996,26846,26720,26855,26284,
418,41,40, 25.03.2025 15:31:58,8,40870,38843,37588,27411,23751,23625,23652,23665,23576,43931,42036,40738,30659,27001,26855,26702,26853,26274,
419,41,40, 25.03.2025 15:31:58,9,40883,38819,37616,27427,23745,23623,23656,23682,23580,43935,42046,40737,30659,27008,26824,26716,26863,26289,
420,42,41, 25.03.2025 15:32:06,0,40932,38865,37920,28486,23758,23644,23675,23690,23586,43998,42091,41098,31644,27038,26862,26722,26900,26325,
421,42,41, 25.03.2025 15:32:06,1,40913,38862,37922,28500,23754,23630,23671,23697,23601,43999,42097,41091,31650,27029,26872,26731,26883,26344,
422,42,41, 25.03.2025 15:32:06,2,40922,38858,37922,28474,23753,23646,23675,23700,23598,43993,42100,41080,31643,27044,26872,26717,26892,26328,
423,42,41, 25.03.2025 15:32:06,3,40922,38879,37951,28488,23748,23649,23655,23705,23623,44013,42122,41090,31647,27025,26865,26710,26884,26315,
424,42,41, 25.03.2025 15:32:06,4,40923,38877,37924,28468,23745,23650,23672,23694,23604,44003,42094,41088,31659,27023,26862,26724,26899,26334,
425,42,41, 25.03.2025 15:32:06,5,40924,38877,37940,28497,23748,23638,23666,23698,23621,43990,42102,41096,31645,27028,26863,26728,26897,26326,
426,42,41, 25.03.2025 15:32:06,6,40919,38871,37932,28481,23757,23645,23669,23699,23616,43986,42116,41093,31655,27040,26883,26705,26887,26333,
427,42,41, 25.03.2025 15:32:06,7,40932,38879,37935,28500,23761,23641,23676,23686,23608,44001,42114,41101,31647,27023,26878,26723,26893,26316,
428,42,41, 25.03.2025 15:32:06,8,40932,38862,37927,28498,23761,23646,23671,23702,23601,43997,42106,41085,31653,27018,26866,26721,26887,26337,
429,42,41, 25.03.2025 15:32:06,9,40914,38870,37927,28484,23757,23638,23679,23712,23601,43988,42119,41104,31642,27015,26873,26728,26883,26330,
430,43,42, 25.03.2025 15:32:10,0,40921,38860,38178,29172,23742,23633,23664,23699,23593,44003,42104,41346,32269,27014,26869,26739,26882,26320,
431,43,42, 25.03.2025 15:32:10,1,40905,38855,38172,29165,23737,23616,23657,23684,23599,44015,42100,41356,32291,27019,26863,26715,26900,26330,
432,43,42, 25.03.2025 15:32:10,2,40914,38863,38157,29157,23725,23633,23670,23689,23578,44011,42130,41343,32267,27039,26881,26749,26900,26320,
433,43,42, 25.03.2025 15:32:10,3,40922,38853,38182,29165,23742,23653,23676,23696,23597,44001,42121,41357,32258,27012,26877,26740,26894,26326,
434,43,42, 25.03.2025 15:32:10,4,40907,38862,38162,29163,23736,23630,23667,23685,23586,43997,42111,41349,32272,27021,26877,26725,26887,26310,
435,43,42, 25.03.2025 15:32:10,5,40911,38864,38158,29181,23744,23643,23660,23690,23590,44005,42114,41350,32288,27028,26870,26731,26884,26330,
436,43,42, 25.03.2025 15:32:10,6,40907,38880,38167,29173,23742,23631,23679,23680,23581,44007,42102,41344,32293,27026,26874,26724,26890,26333,
437,43,42, 25.03.2025 15:32:10,7,40912,38852,38167,29191,23740,23633,23669,23688,23581,44023,42128,41356,32275,27036,26874,26721,26894,26316,
438,43,42, 25.03.2025 15:32:10,8,40912,38848,38170,29181,23741,23635,23682,23707,23582,44003,42120,41359,32277,27018,26877,26736,26882,26320,
439,43,42, 25.03.2025 15:32:10,9,40913,38859,38152,29173,23744,23637,23664,23691,23586,44011,42120,41347,32289,27030,26872,26711,26894,26325,
440,44,43, 25.03.2025 15:32:13,0,40860,38816,38395,30109,23745,23636,23676,23686,23593,43980,42086,41570,33164,27042,26882,26739,26924,26351,
441,44,43, 25.03.2025 15:32:13,1,40859,38794,38379,30114,23736,23642,23677,23703,23596,43976,42094,41568,33194,27036,26883,26714,26900,26341,
442,44,43, 25.03.2025 15:32:13,2,40848,38784,38370,30100,23742,23633,23667,23689,23592,43979,42093,41566,33167,27039,26877,26726,26901,26349,
443,44,43, 25.03.2025 15:32:13,3,40868,38808,38388,30109,23740,23630,23668,23687,23594,43973,42105,41557,33186,27038,26904,26734,26914,26350,
444,44,43, 25.03.2025 15:32:13,4,40850,38796,38382,30103,23741,23640,23663,23693,23597,43999,42098,41546,33181,27046,26892,26720,26910,26347,
445,44,43, 25.03.2025 15:32:13,5,40870,38809,38382,30118,23736,23627,23664,23696,23591,43967,42092,41558,33184,27039,26905,26737,26915,26331,
446,44,43, 25.03.2025 15:32:13,6,40853,38803,38375,30112,23744,23648,23664,23687,23599,43968,42079,41562,33166,27044,26886,26734,26909,26332,
447,44,43, 25.03.2025 15:32:13,7,40864,38790,38397,30106,23727,23630,23672,23710,23592,43974,42104,41546,33182,27036,26892,26733,26911,26342,
448,44,43, 25.03.2025 15:32:13,8,40840,38801,38391,30123,23746,23638,23679,23686,23606,43964,42096,41573,33180,27068,26884,26732,26908,26355,
449,44,43, 25.03.2025 15:32:13,9,40864,38800,38390,30118,23743,23631,23667,23683,23583,43987,42086,41556,33184,27043,26896,26748,26916,26356,
450,45,44, 25.03.2025 15:32:18,0,40797,38742,38504,31589,23766,23639,23665,23686,23587,43952,42079,41724,34689,27091,26909,26767,26930,26354,
451,45,44, 25.03.2025 15:32:18,1,40795,38748,38504,31584,23756,23625,23663,23700,23594,43962,42076,41709,34692,27083,26906,26756,26926,26363,
452,45,44, 25.03.2025 15:32:18,2,40821,38773,38499,31568,23765,23634,23658,23697,23569,43951,42075,41715,34701,27082,26904,26755,26913,26357,
453,45,44, 25.03.2025 15:32:18,3,40807,38762,38511,31559,23765,23622,23659,23696,23599,43964,42075,41725,34687,27090,26913,26724,26910,26365,
454,45,44, 25.03.2025 15:32:18,4,40787,38745,38500,31573,23765,23621,23651,23676,23597,43955,42077,41720,34686,27075,26906,26741,26923,26361,
455,45,44, 25.03.2025 15:32:18,5,40808,38751,38494,31578,23768,23646,23666,23701,23595,43957,42065,41703,34696,27086,26913,26774,26925,26352,
456,45,44, 25.03.2025 15:32:18,6,40818,38736,38516,31554,23750,23634,23672,23692,23600,43944,42080,41729,34687,27078,26910,26757,26913,26373,
457,45,44, 25.03.2025 15:32:18,7,40802,38738,38513,31583,23778,23629,23670,23683,23605,43968,42077,41715,34684,27063,26900,26735,26924,26353,
458,45,44, 25.03.2025 15:32:18,8,40803,38770,38519,31574,23775,23647,23659,23677,23584,43948,42085,41704,34683,27088,26920,26737,26932,26358,
459,45,44, 25.03.2025 15:32:18,9,40805,38750,38497,31556,23773,23629,23660,23694,23607,43957,42074,41714,34695,27079,26907,26759,26928,26349,
460,46,45, 25.03.2025 15:32:21,0,40787,38752,38525,32229,23780,23629,23661,23681,23591,43942,42079,41758,35369,27099,26895,26740,26916,26344,
461,46,45, 25.03.2025 15:32:21,1,40809,38762,38541,32191,23791,23627,23653,23677,23582,43973,42071,41766,35357,27094,26908,26733,26927,26362,
462,46,45, 25.03.2025 15:32:21,2,40795,38751,38548,32210,23789,23617,23668,23673,23593,43947,42076,41782,35369,27106,26895,26731,26921,26330,
463,46,45, 25.03.2025 15:32:21,3,40796,38738,38531,32211,23797,23623,23670,23681,23569,43948,42067,41763,35353,27095,26906,26732,26923,26332,
464,46,45, 25.03.2025 15:32:21,4,40802,38749,38543,32207,23792,23609,23653,23686,23575,43942,42074,41787,35358,27096,26887,26734,26901,26347,
465,46,45, 25.03.2025 15:32:21,5,40811,38740,38535,32205,23800,23615,23657,23685,23576,43947,42077,41764,35354,27111,26895,26734,26902,26349,
466,46,45, 25.03.2025 15:32:21,6,40795,38737,38537,32225,23782,23616,23656,23679,23573,43956,42069,41765,35356,27100,26895,26747,26924,26368,
467,46,45, 25.03.2025 15:32:21,7,40815,38772,38548,32225,23776,23625,23654,23683,23573,43961,42073,41758,35374,27101,26884,26739,26907,26333,
468,46,45, 25.03.2025 15:32:21,8,40789,38750,38541,32224,23792,23629,23663,23682,23580,43948,42066,41786,35358,27113,26906,26749,26919,26352,
469,46,45, 25.03.2025 15:32:21,9,40820,38741,38543,32224,23798,23617,23654,23687,23579,43950,42045,41765,35361,27118,26906,26710,26925,26335,
470,47,46, 25.03.2025 15:32:25,0,40772,38693,38528,32982,23939,23620,23643,23683,23579,43928,42060,41788,36169,27266,26911,26744,26912,26332,
471,47,46, 25.03.2025 15:32:25,1,40755,38713,38540,32983,23960,23627,23654,23686,23577,43933,42035,41761,36152,27264,26913,26740,26912,26355,
472,47,46, 25.03.2025 15:32:25,2,40760,38720,38538,32982,23965,23636,23647,23681,23578,43920,42046,41779,36166,27271,26897,26737,26921,26355,
473,47,46, 25.03.2025 15:32:25,3,40764,38718,38521,32977,23961,23616,23661,23673,23581,43931,42050,41782,36166,27274,26900,26741,26919,26360,
474,47,46, 25.03.2025 15:32:25,4,40756,38713,38521,32978,23940,23615,23643,23674,23585,43924,42058,41767,36179,27249,26910,26727,26927,26346,
475,47,46, 25.03.2025 15:32:25,5,40773,38718,38531,32994,23956,23629,23647,23684,23583,43928,42046,41762,36151,27267,26913,26751,26926,26350,
476,47,46, 25.03.2025 15:32:25,6,40756,38718,38509,32980,23956,23630,23668,23691,23583,43939,42044,41784,36167,27268,26903,26738,26915,26348,
477,47,46, 25.03.2025 15:32:25,7,40752,38711,38519,32974,23962,23622,23660,23677,23586,43926,42041,41772,36164,27267,26892,26740,26921,26342,
478,47,46, 25.03.2025 15:32:25,8,40742,38735,38517,32978,23974,23619,23645,23675,23573,43934,42053,41765,36176,27248,26889,26740,26913,26361,
479,47,46, 25.03.2025 15:32:25,9,40755,38716,38514,32984,23945,23640,23654,23660,23582,43933,42058,41772,36162,27254,26892,26732,26915,26330,
480,48,47, 25.03.2025 15:32:31,0,40686,38669,38472,34297,24260,23617,23643,23673,23595,43892,42022,41750,37498,27580,26931,26753,26929,26361,
481,48,47, 25.03.2025 15:32:31,1,40682,38682,38484,34320,24263,23611,23650,23688,23573,43891,42024,41753,37517,27582,26913,26748,26932,26367,
482,48,47, 25.03.2025 15:32:31,2,40702,38682,38464,34306,24282,23619,23652,23687,23582,43882,42024,41746,37498,27598,26911,26747,26932,26375,
483,48,47, 25.03.2025 15:32:31,3,40717,38675,38468,34312,24268,23623,23650,23684,23571,43886,42029,41771,37495,27578,26925,26728,26926,26363,
484,48,47, 25.03.2025 15:32:31,4,40700,38693,38480,34328,24275,23613,23646,23676,23571,43896,42019,41744,37504,27595,26907,26755,26936,26351,
485,48,47, 25.03.2025 15:32:31,5,40711,38689,38478,34328,24280,23631,23656,23676,23567,43878,42021,41745,37511,27594,26909,26727,26930,26355,
486,48,47, 25.03.2025 15:32:31,6,40696,38663,38468,34310,24270,23615,23653,23680,23573,43894,42023,41761,37511,27595,26911,26746,26926,26346,
487,48,47, 25.03.2025 15:32:31,7,40696,38691,38474,34314,24263,23623,23639,23663,23588,43887,42010,41758,37517,27582,26912,26756,26935,26355,
488,48,47, 25.03.2025 15:32:31,8,40679,38691,38477,34306,24265,23620,23652,23676,23566,43903,42024,41765,37513,27572,26905,26753,26922,26379,
489,48,47, 25.03.2025 15:32:31,9,40682,38691,38476,34314,24276,23609,23648,23680,23557,43899,42002,41745,37513,27582,26934,26754,26926,26365,
490,49,48, 25.03.2025 15:32:35,0,40719,38691,38505,35013,24455,23619,23650,23695,23580,43938,42055,41791,38192,27745,26937,26780,26966,26395,
491,49,48, 25.03.2025 15:32:35,1,40722,38692,38486,35014,24467,23636,23657,23686,23597,43936,42049,41782,38210,27762,26927,26774,26953,26382,
492,49,48, 25.03.2025 15:32:35,2,40737,38709,38491,35009,24466,23635,23658,23689,23597,43916,42044,41781,38199,27757,26951,26781,26957,26391,
493,49,48, 25.03.2025 15:32:35,3,40724,38711,38493,35007,24466,23642,23655,23691,23588,43923,42061,41778,38203,27742,26929,26755,26956,26387,
494,49,48, 25.03.2025 15:32:35,4,40712,38700,38489,35010,24467,23616,23647,23671,23581,43932,42061,41776,38220,27751,26958,26773,26963,26387,
495,49,48, 25.03.2025 15:32:35,5,40718,38677,38496,35006,24468,23619,23669,23705,23578,43924,42062,41779,38194,27744,26925,26791,26939,26391,
496,49,48, 25.03.2025 15:32:35,6,40719,38694,38498,34982,24467,23625,23644,23698,23585,43921,42054,41789,38195,27753,26931,26766,26950,26378,
497,49,48, 25.03.2025 15:32:35,7,40732,38690,38492,35014,24466,23632,23657,23679,23592,43928,42064,41782,38210,27745,26940,26761,26957,26390,
498,49,48, 25.03.2025 15:32:35,8,40720,38685,38481,35017,24466,23630,23670,23702,23595,43933,42054,41779,38219,27760,26944,26799,26957,26389,
499,49,48, 25.03.2025 15:32:35,9,40723,38695,38481,35008,24468,23633,23658,23698,23600,43922,42054,41776,38208,27737,26931,26767,26955,26397,
500,50,49, 25.03.2025 15:32:41,0,40705,38695,38462,35863,24841,23609,23641,23666,23554,43912,42027,41796,39027,28122,26935,26769,26931,26366,
501,50,49, 25.03.2025 15:32:41,1,40702,38691,38472,35852,24838,23613,23646,23655,23570,43926,42040,41788,39037,28146,26919,26767,26944,26373,
502,50,49, 25.03.2025 15:32:41,2,40674,38691,38483,35861,24859,23613,23654,23668,23584,43923,42038,41781,39034,28153,26931,26772,26946,26371,
503,50,49, 25.03.2025 15:32:41,3,40698,38674,38483,35857,24839,23609,23641,23688,23585,43922,42048,41783,39039,28145,26925,26771,26926,26364,
504,50,49, 25.03.2025 15:32:41,4,40691,38677,38480,35856,24840,23609,23653,23666,23573,43911,42047,41775,39028,28143,26917,26749,26932,26383,
505,50,49, 25.03.2025 15:32:41,5,40696,38680,38458,35865,24859,23611,23634,23686,23563,43944,42049,41776,39009,28148,26931,26762,26947,26382,
506,50,49, 25.03.2025 15:32:41,6,40670,38688,38464,35843,24835,23626,23639,23665,23568,43924,42045,41800,39040,28143,26927,26760,26955,26375,
507,50,49, 25.03.2025 15:32:41,7,40685,38690,38495,35844,24839,23615,23647,23670,23556,43914,42050,41782,39046,28145,26941,26756,26967,26365,
508,50,49, 25.03.2025 15:32:41,8,40709,38674,38477,35855,24840,23615,23638,23681,23573,43899,42025,41762,39050,28136,26940,26759,26936,26365,
509,50,49, 25.03.2025 15:32:41,9,40700,38691,38473,35850,24842,23625,23636,23669,23575,43913,42034,41767,39036,28150,26914,26763,26941,26369,
510,51,50, 25.03.2025 15:32:45,0,40642,38661,38441,36321,25209,23612,23645,23669,23559,43879,42014,41758,39545,28530,26929,26780,26925,26375,
511,51,50, 25.03.2025 15:32:45,1,40637,38643,38437,36317,25202,23600,23643,23671,23561,43879,42010,41750,39549,28513,26926,26765,26939,26383,
512,51,50, 25.03.2025 15:32:45,2,40657,38675,38434,36312,25224,23599,23641,23666,23571,43874,42017,41758,39555,28541,26930,26758,26942,26383,
513,51,50, 25.03.2025 15:32:45,3,40629,38654,38433,36334,25203,23616,23642,23676,23577,43881,42012,41752,39559,28514,26940,26773,26957,26375,
514,51,50, 25.03.2025 15:32:45,4,40635,38657,38441,36309,25207,23606,23642,23661,23563,43895,42008,41750,39565,28538,26927,26772,26942,26374,
515,51,50, 25.03.2025 15:32:45,5,40633,38656,38436,36317,25209,23608,23647,23662,23580,43877,42025,41748,39573,28549,26929,26755,26951,26369,
